supplier_id,company_name,sector,city,company_size,founded_year,employee_count,vkn,supplier_annual_revenue_tl,annual_purchase_volume_tl,total_orders_last_year,late_orders_last_year,price_q1,price_q2,price_q3,price_q4,units_shipped_last_year,units_returned_last_year,contract_start_date,last_audit_date,payment_terms_days,iso_certified,overdue_debt_ratio,debt_to_revenue_ratio,payment_default_last_3y,has_export_documentation,requires_full_upfront_payment,site_visit_verified,period,vkn_valid,delivery_delay_rate,price_volatility,supplier_dependency_ratio,quality_return_rate,has_estimated_inputs,delivery_delay_rate_score,price_volatility_score,supplier_dependency_ratio_score,quality_return_rate_score,risk_score,risk_level,financial_risk_score,financial_risk_has_estimated_inputs,financial_risk_level
SUP059,Durdu Kaucuk Ltd. Şti.,Plastik ve Kauçuk,Konya,Small,2006.0,21.0,8722170439,11461800.8,2622157.67,31,9.0,108.76,103.66,120.41,106.06,5945,2159.0,,2026-07-23,30.0,False,0.15,0.54,False,True,False,True,2025-Q3,True,0.2903225806451613,0.0676553697502288,0.0011006331249369253,0.3631623212783852,False,33.333333333333336,32.57573977688637,0.005813902686099958,100.0,34.8,High,25.4,True,Medium
SUP013,Kisakurek Makine Tic.,Makine İmalat,Bursa,Micro,,2.0,6869632261,4007551.85,852174.9,8,1.0,16.59,18.49,18.2,18.3,4941,103.0,2018-06-07,,30.0,False,0.15,0.51,False,,False,True,2025-Q3,False,0.125,0.049079341945274746,0.00035769470841157005,0.020845982594616473,False,14.351851851851851,23.25597852190456,0.0006015569364750703,4.8204006076648565,11.6,Low,24.5,True,Low
SUP034,Çamurcuoğlu Şensoy Karton Tic.,Ambalaj,Şanlıurfa,Small,1994.0,41.0,1289517184,,9664364.97,28,4.0,83.7,90.94,74.08,91.58,13097,780.0,2023-06-04,2026-07-29,90.0,True,0.16,0.77,True,True,True,True,2025-Q3,True,0.14285714285714285,0.09585223088488196,0.00405655248696851,0.05955562342521188,False,16.402116402116402,46.722360177872204,0.07915215900873811,15.583451302364134,19.8,Low,73.3,False,High
SUP028,Şener Sezer Elektronik San. Tic. Ltd. Şti.,Elektronik,Kocaeli,Medium,1980.0,90.0,4281206799,,49799989.13,157,50.0,,475.14,477.78,489.23,76715,3384.0,2021-04-14,,90.0,True,0.21,0.29,False,False,False,False,2025-Q3,True,0.3184713375796178,0.015580894254315603,0.020903211994104387,0.04411132112363945,True,36.565227648030195,6.449504168492156,2.102075925527959,11.289228854174912,16.6,Low,23.1,False,Low
SUP004,Şafak Türk Plastik Ltd. Şti.,Plastik ve Kauçuk,Gaziantep,Small,1988.0,17.0,3269166979,32196475.69,5198357.92,34,4.0,119.84,112.23,,117.68,2880,258.0,2018-03-04,,60.0,False,0.28,0.19,False,True,False,True,2025-Q3,True,0.11764705882352941,0.03363892975019581,0.0021819759305435724,0.08958333333333333,True,13.507625272331156,15.509383994399156,0.022890753870205078,23.932528096985063,12.2,Low,26.3,False,Medium
SUP039,Yaman Karton Tic.,Ambalaj,Tekirdağ,Small,1985.0,26.0,9175496515,82380928.47,12011653.14,26,10.0,326.36,381.85,377.44,443.97,12251,473.0,2022-11-07,2025-02-27,45.0,False,0.11,0.54,False,True,False,True,2025-Q3,True,0.38461538461538464,0.12592252308737065,0.00504181097970994,0.03860909313525426,False,44.15954415954416,61.8088978993541,0.12227811196431565,9.759357806495856,32.4,Medium,21.9,False,Low
SUP029,Hayrioğlu Makine Tic.,Makine İmalat,İstanbul,Small,,27.0,3102499479,16406178.41,1251189.04,29,11.0,358.83,397.07,350.57,336.15,12025,722.0,2020-06-05,2026-02-23,30.0,False,0.1,0.15,False,True,,True,2025-Q3,True,0.3793103448275862,0.0721547497264288,0.0005251782220182175,0.06004158004158004,False,43.55044699872286,34.83311942844173,0.0013129268608688758,15.718569468928495,26.3,Medium,9.2,False,Low
SUP085,Safak Nakliyat Ltd. Şti.,Lojistik,Sakarya,Small,1987.0,46.0,4604899647,42368015.62,10931646.08,52,17.0,129.1,132.43,137.34,,5490,1001.0,2024-04-28,2024-12-27,45.0,False,0.19,0.45,False,True,False,True,2025-Q3,False,0.3269230769230769,0.031176848696912125,0.004588485247622387,0.18233151183970855,True,37.535612535612536,14.27413564916904,0.10127540595785686,49.72076393915627,24.2,Low,26.2,False,Medium
SUP030,Alemdar Türk Yapı Ltd. Şti.,İnşaat Malzemeleri,Antalya,Small,2002.0,46.0,1278742962,49398297.72,8816638.88,28,10.0,199.0,244.87,266.77,237.04,8921,1985.0,2017-08-23,2025-03-06,,False,0.13,0.91,False,True,False,False,2025-Q3,True,0.35714285714285715,0.119188207189629,0.0037007251367667734,0.22250868736688711,False,41.00529100529101,58.43023067073149,0.06587289832606429,60.89185640320905,38.1,High,34.9,False,Medium
SUP053,Arsoy Mobilya Tic.,Mobilya,Eskişehir,Small,1994.0,32.0,5629148653,40118441.25,4163445.55,13,0.0,300.92,259.49,299.97,262.6,13942,3037.0,2020-01-28,2025-01-06,45.0,False,0.22,0.88,False,True,False,True,2025-Q3,True,0.0,0.08116371283708324,0.0017475783926453345,0.21783101420169274,False,0.0,39.352997748382975,0.014678622514198898,59.59124931076533,18.8,Low,41.9,False,High
SUP081,Şensoy Şensoy Kimya San. Tic. Ltd. Şti.,Kimya,Sakarya,Medium,,111.0,4119079036,481715226.76,32439130.09,115,23.0,956.79,961.5,827.65,1059.48,98370,11272.0,2017-08-12,2026-02-15,30.0,False,0.05,0.16,False,True,False,True,2025-Q3,True,0.2,0.09995231828720466,0.013616107654270898,0.11458778082748805,False,22.962962962962962,48.77941113168352,0.8919168812730499,30.884908181065374,25.1,Medium,5.1,False,Low
SUP042,Aksu Çetin Elektronik San. ve Tic. A.Ş.,Elektronik,Denizli,Medium,1976.0,83.0,1539502409,309698811.14,31985947.57,114,18.0,960.89,988.83,839.05,800.32,35052,7854.0,2019-04-17,2026-01-10,,False,0.06,0.31,False,True,False,True,2025-Q3,True,0.15789473684210525,0.10218430338557656,0.013425887325851673,0.22406710030811366,False,18.128654970760234,49.8992182540628,0.8671699763133476,61.325166481261725,28.2,Medium,10.5,False,Low
SUP078,Seven Akar Yapi San. ve Tic. A.Ş.,İnşaat Malzemeleri,Adana,Medium,1979.0,194.0,2088398224,781615470.97,91480820.73,125,2.0,1173.61,1091.16,1126.67,1009.3,78034,2658.0,2024-09-26,2026-05-30,60.0,False,0.05,0.17,False,True,False,True,2025-Q3,True,0.016,0.0630478540058568,0.03839846197801468,0.034062075505548864,False,1.837037037037037,30.26410743185592,7.093360604150162,8.49507892898353,11.3,Low,5.4,False,Low
SUP040,Çorlu İnönü Lojistik San. ve Tic. A.Ş.,Lojistik,Denizli,Medium,1981.0,110.0,9267586926,156895337.04,19876104.1,70,31.0,278.7,275.32,255.76,242.15,76196,4361.0,2025-05-12,2025-09-28,90.0,False,0.11,0.74,False,,False,True,2025-Q3,True,0.44285714285714284,0.06532584664940626,0.008342861612572151,0.05723397553677358,False,50.84656084656084,31.40699695599971,0.33483988960877276,14.937926999313694,28.0,Medium,27.9,False,Medium
SUP025,Ülker Aslan Ambalaj San. ve Tic. A.Ş.,Ambalaj,Adana,Medium,2005.0,,9568557440,528483799.71,51039894.38,102,26.0,331.85,280.87,315.05,295.6,114574,2348.0,2022-09-26,2025-02-19,60.0,True,0.15,0.16,False,False,False,True,2025-Q3,True,0.2549019607843137,0.07286036397507377,0.021423653920822395,0.020493305636531848,False,29.266521423384166,35.187132482498996,2.208053414181073,4.722340282193768,20.3,Low,13.9,False,Low
SUP073,Şama Taşımacılık Tic.,Lojistik,Kayseri,Small,2009.0,35.0,6240415740,98403426.68,16997429.68,29,8.0,411.17,369.24,397.02,364.64,3989,204.0,2017-03-24,2026-07-09,90.0,False,0.11,0.58,False,True,False,True,2025-Q3,True,0.27586206896551724,0.05783105017673075,0.007134557299368669,0.05114063675106543,False,31.673052362707534,27.646789740903525,0.2448693969559281,13.243700113108162,20.0,Low,23.1,False,Low
SUP065,İhsanoğlu Lojistik Ltd. Şti.,Lojistik,Trabzon,Small,1999.0,32.0,9414384245,96963815.25,10556143.18,48,5.0,90.06,87.29,87.36,94.74,9978,430.0,2023-11-22,,30.0,,0.12,0.22,False,False,True,False,2025-Q3,True,0.10416666666666667,0.038926806807361464,0.004430870419582744,0.043094808578873524,False,11.959876543209877,18.16235976704182,0.09443632379811791,11.006591872369956,10.4,Low,13.1,False,Low
SUP077,Çetin Ambalaj Tic.,Ambalaj,Tekirdağ,Small,2017.0,29.0,2459332728,37175125.57,6859550.21,55,16.0,371.68,,378.28,342.63,4492,204.0,2024-09-25,2025-03-17,90.0,False,0.15,0.51,True,True,False,False,2025-Q3,True,0.2909090909090909,0.05207782828923116,0.0028792502715117214,0.04541406945681211,True,33.4006734006734,24.76034625570739,0.039868681070157334,11.651452477321785,19.6,Low,64.5,True,High
SUP008,Dumanlı Metal San. Tic. Ltd. Şti.,Metal ve Çelik,Konya,Medium,2003.0,85.0,7247314816,756168264.51,78078572.6,97,23.0,636.34,591.71,578.6,,64988,5731.0,2023-10-30,2025-02-28,30.0,False,0.17,0.4,False,True,False,True,2025-Q3,False,0.23711340206185566,0.050264206245033305,0.03277295806218723,0.08818551117129317,True,27.22413134784269,23.85043566361685,5.167200878538178,23.543869600822493,20.3,Low,22.9,True,Low
SUP050,İnönü Kimyasal Ürünler Ltd. Şti.,Kimya,Adana,Small,2001.0,22.0,3921277997,80120608.17,4119469.68,49,23.0,108.09,96.59,83.82,105.72,6305,264.0,2021-03-04,2025-10-03,90.0,False,0.11,0.69,False,True,False,True,2025-Q3,True,0.46938775510204084,0.1116489119305643,0.0017291198156597944,0.04187153053132434,False,53.892668178382465,54.647698011808544,0.014369884258320963,10.666464623525057,34.1,High,26.4,False,Medium
SUP016,Demir Kimya Tic.,Kimya,Çorum,Micro,2000.0,5.0,5369957773,3598737.6,986109.5,23,6.0,148.27,121.81,156.95,132.64,2691,82.0,2024-07-04,2025-10-31,45.0,False,0.16,0.17,False,False,False,False,2025-Q3,True,0.2608695652173913,0.11230331495039611,0.0004139128599825917,0.030471943515421776,False,29.951690821256037,54.976017928930176,0.000810245320603715,7.496858026353544,25.4,Medium,15.1,False,Low
SUP060,Gül Metal San. ve Tic. A.Ş.,Metal ve Çelik,Balıkesir,Medium,1998.0,161.0,7765277583,833865472.59,69089314.29,65,11.0,522.07,463.22,436.49,472.46,75155,13243.0,2018-01-12,2024-11-15,60.0,False,0.15,0.53,False,True,False,False,2025-Q3,True,0.16923076923076924,0.07550523901978594,0.02899977707547696,0.17620916772004525,False,19.430199430199433,36.51409022743749,4.04588052837793,48.018472243433585,24.1,Low,25.1,True,Low
SUP070,Bilgin Yılmaz Demir Çelik Tic.,Metal ve Çelik,Gaziantep,Micro,2014.0,3.0,9259526940,3973260.55,426675.76,30,7.0,118.75,125.44,122.94,119.89,2846,101.0,2020-08-09,2025-12-11,,False,0.32,0.38,False,True,True,False,2025-Q3,True,0.23333333333333334,0.024862990593031747,0.00017909429338916816,0.035488404778636684,False,26.79012345679012,11.106415900692767,0.00014033356273752905,8.8916637059067,13.5,Low,35.6,False,Medium
SUP033,Şensoy Soylu Elektrik San. ve Tic. A.Ş.,Elektronik,Aydın,Large,1950.0,1408.0,5997278753,2334272596.64,124171627.28,326,15.0,721.08,720.3,751.36,759.08,678316,18935.0,2022-01-17,2025-02-22,60.0,True,0.14,0.26,False,True,False,,2025-Q3,True,0.046012269938650305,0.027353977176591885,0.05212020914123351,0.027914718213929792,False,5.282890252215405,12.356166412045466,13.068840887673645,6.7858324273773905,9.2,Low,16.0,False,Low
SUP063,Aksu San. ve Tic. A.Ş.,Otomotiv Yan Sanayi,Trabzon,Large,1978.0,609.0,6518824229,,343481725.18,235,102.0,1181.86,1298.06,1330.82,,872185,46788.0,2024-10-11,2025-11-11,60.0,True,0.17,0.37,False,True,False,True,2025-Q3,False,0.4340425531914894,0.06162430802545924,0.1441741543114719,0.05364458228472171,True,49.83451536643026,29.549901530998252,100.0,13.939911499657825,51.9,High,22.0,False,Low
SUP051,Camurcuoglu Sakarya Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Gaziantep,Medium,2004.0,165.0,1054119980,973875757.79,55504544.99,116,7.0,392.23,415.71,432.33,409.27,107868,22588.0,2019-09-25,2025-10-09,90.0,False,0.25,0.74,False,True,False,True,2025-Q3,True,0.0603448275862069,0.04020750518615161,0.02329766112063958,0.20940408647606334,True,6.928480204342273,18.804897733462354,2.611244624797843,57.24817796302425,16.4,Low,40.3,False,High
SUP010,Şafak Mobilya Tic.,Mobilya,Kayseri,Micro,2007.0,1.0,2699854355,5545698.29,408794.78,18,6.0,197.39,183.63,170.46,174.24,3957,534.0,2019-05-30,2026-03-06,45.0,False,0.21,0.42,False,True,,False,2025-Q3,True,0.3333333333333333,0.06611047624081988,0.0001715888717589217,0.13495072024260804,False,38.2716049382716,31.80065272257962,0.00012767118550681433,36.546736720812525,26.8,Medium,27.1,False,Medium
SUP068,Yüksel Bilgin Mobilya Tic.,Mobilya,İzmir,Small,1986.0,15.0,7873365006,91207974.44,20447080.59,33,10.0,398.99,400.83,368.5,398.02,5343,478.0,2024-05-16,2024-12-12,60.0,,0.22,0.55,True,True,False,False,2025-Q3,False,0.30303030303030304,0.03941432551875536,0.00858252517119188,0.08946284858693618,False,34.792368125701465,18.406952316387372,0.3543547676336879,23.899027826623843,20.5,Low,71.9,False,High
SUP011,Manço Plastik Tic.,Plastik ve Kauçuk,Kayseri,Micro,,4.0,6427849809,7642712.68,493294.89,15,4.0,75.53,67.9,61.81,61.66,3821,976.0,,2025-04-13,60.0,False,0.07,0.29,False,,False,False,2025-Q3,True,0.26666666666666666,0.09816891124527165,0.0002070572271484029,0.2554305155718398,False,30.617283950617285,47.8846596796623,0.0001922811903496471,70.0456304586899,33.2,High,10.8,False,Low
SUP026,Şener Aksu Demir Çelik San. ve Tic. A.Ş.,Metal ve Çelik,Çorum,Medium,1987.0,125.0,4524082408,,8217152.53,52,8.0,553.21,662.97,551.73,616.59,107027,12666.0,,,30.0,False,0.27,0.23,False,True,False,True,2025-Q3,True,0.15384615384615385,0.09033452467104587,0.0034490947553040404,0.11834396927878012,True,17.663817663817667,43.9540770374708,0.05721757266180048,31.92930037517085,22.0,Low,26.6,False,Medium
SUP079,Ülker Şafak Plastik Tic.,Plastik ve Kauçuk,Gaziantep,Small,1986.0,35.0,5035106517,,2394540.73,21,1.0,230.43,231.32,,,10291,1605.0,2018-04-19,,30.0,False,0.16,0.32,False,True,False,True,2025-Q3,False,0.047619047619047616,0.002725825815943769,0.0010050924384149053,0.1559615197745603,True,5.467372134038801,0.0,0.004846036399338488,42.38870000557203,8.3,Low,19.6,False,Low
SUP064,Bilge Elektronik Ltd. Şti.,Elektronik,Trabzon,Micro,2023.0,,9669125171,,881779.81,33,6.0,57.56,52.33,58.33,42.94,1259,320.0,2021-03-15,2025-10-24,90.0,False,0.15,0.78,False,False,True,False,2025-Q3,True,0.18181818181818182,0.13424975408206039,0.0003701211711600044,0.2541699761715647,False,20.875420875420875,65.98674504732702,0.000645067457565591,69.69514284948679,34.3,High,32.7,True,Medium
SUP069,Yıldırım Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Denizli,Medium,1987.0,142.0,9416878495,107359665.35,2882451.14,125,4.0,383.11,362.33,375.83,484.83,69916,8735.0,2017-10-12,2025-05-30,30.0,True,0.13,0.08,False,True,False,True,2025-Q3,True,0.032,0.13996635085556924,0.0012098895661358925,0.12493563705017449,False,3.674074074074074,68.85481338139215,0.007028360751878174,33.762085512512094,23.6,Low,9.7,False,Low
SUP006,Yildirim Otomotiv Ltd. Şti.,Otomotiv Yan Sanayi,Kocaeli,Small,1995.0,26.0,9963834653,82609732.43,7840892.49,31,27.0,405.5,362.42,360.91,380.16,14267,3850.0,2025-04-16,,90.0,False,0.16,0.51,False,True,False,True,2025-Q3,True,0.8709677419354839,0.05504129924219426,0.0032911621228189415,0.26985350809560527,False,100.0,26.247146450974313,0.05209635118499323,74.05588207486767,52.7,High,25.4,False,Medium
SUP058,Yorulmaz Kimya Ltd. Şti.,Kimya,İstanbul,Small,2007.0,,7218518881,67505655.9,12873592.94,16,3.0,127.95,134.11,130.28,122.71,1292,165.0,2021-12-03,2025-03-14,,False,0.14,0.4,False,False,False,True,2025-Q3,True,0.1875,0.037026700627019404,0.005403604439514173,0.12770897832817338,False,21.52777777777778,17.209059301202686,0.14045885648123502,34.53320123790554,17.1,Low,20.3,False,Low
SUP071,Şener Ambalaj Tic.,Ambalaj,Mersin,Small,1999.0,13.0,8289623090,83417394.99,8203978.71,58,0.0,,137.56,154.66,150.01,10159,1001.0,2017-11-25,2026-03-13,30.0,False,0.25,0.46,False,True,False,True,2025-Q3,True,0.0,0.05997911513669077,0.0034435651325663056,0.09853332020868195,True,0.0,28.724493370399628,0.05703421140085934,26.421033812598253,11.2,Low,31.8,False,Medium
SUP027,Ertaş Kısakürek İçecek San. Tic. Ltd. Şti.,Gıda ve İçecek,Tekirdağ,Medium,2006.0,68.0,1229413184,885447761.5,84927926.31,119,5.0,700.56,730.71,629.38,653.64,89019,14368.0,2020-11-09,2025-01-14,90.0,False,0.13,0.26,False,True,False,False,2025-Q3,True,0.04201680672268908,0.06722800794876702,0.03564792842109613,0.16140374526786416,False,4.824151882975413,32.361328493648486,6.113541110259459,43.901887615158884,17.9,Low,15.2,False,Low
SUP054,Öcalan Makine İmalat San. Tic. Ltd. Şti.,Makine İmalat,Kayseri,Medium,,,5188805923,703410436.07,50408025.24,137,44.0,159.19,151.54,168.99,166.78,84274,6655.0,2019-06-10,2025-11-02,90.0,True,0.15,0.64,True,True,False,True,2025-Q3,True,0.32116788321167883,0.04903804739435654,0.021158431080080933,0.078968602415929,False,36.87483103541498,23.235260672010583,2.1537204898642073,20.981147393800757,22.4,Low,68.4,True,High
SUP056,İhsanoğlu Gıda San. ve Tic. A.Ş.,Gıda ve İçecek,Ankara,Medium,1984.0,161.0,2375060682,886705250.55,87202711.09,70,1.0,932.66,,699.38,643.79,18154,2289.0,2017-01-09,2024-12-05,60.0,True,0.15,0.21,False,True,True,True,2025-Q3,True,0.014285714285714285,0.2020445347048047,0.03660275410134226,0.12608791450919907,True,1.64021164021164,100.0,6.445428904239786,34.08247135024476,32.3,Medium,15.4,True,Low
SUP014,Akdeniz Ergül İnşaat Malzemeleri San. ve Tic. A.Ş.,İnşaat Malzemeleri,İstanbul,Large,1951.0,2953.0,4654145862,5908947316.98,201556802.69,237,1.0,957.19,1006.2,898.54,1039.84,390148,52862.0,2018-05-03,2025-06-15,60.0,False,0.13,0.16,False,True,False,True,2025-Q3,True,0.004219409282700422,0.06303013665231447,0.08460211837566196,0.13549217220131848,False,0.48445069542115954,30.255218475249134,34.43400469654337,36.69728513085456,21.8,Low,12.1,False,Low
SUP055,Hayrioğlu Soylu Makine İmalat Ltd. Şti.,Makine İmalat,Gaziantep,Micro,2015.0,4.0,6977468862,915078.07,128402.17,28,9.0,130.21,,147.12,138.43,1538,74.0,2016-09-13,2025-12-19,45.0,False,0.3,0.72,False,True,False,True,2025-Q3,True,0.32142857142857145,0.061016609603682645,5.3895951121727294e-05,0.04811443433029909,True,36.904761904761905,29.24501373337789,0.0,12.40227742438649,22.1,Low,44.1,False,High
SUP024,Arsoy Mobilya San. ve Tic. A.Ş.,Mobilya,Konya,Medium,1986.0,174.0,4545494802,847657917.0,18832478.88,71,28.0,1033.24,1016.55,982.67,1119.5,49043,11222.0,2022-11-24,2025-01-14,45.0,True,0.13,0.4,False,True,False,True,2025-Q3,True,0.39436619718309857,0.05613800341960888,0.007904806914224592,0.22881960728340436,False,45.27908189880021,26.797372861494633,0.3005990324075871,62.6465807957427,32.0,Medium,19.4,True,Low
SUP015,Türk Gül Kimya Tic.,Kimya,Sakarya,Micro,2008.0,1.0,7088356159,3021930.44,225262.38,10,7.0,171.46,,225.14,231.24,4837,1131.0,2021-03-11,,60.0,False,0.11,0.45,False,True,True,True,2025-Q3,True,0.7,0.1571807328986006,9.45523757273258e-05,0.2338226173247881,True,80.37037037037037,77.49142463529606,2.9035527863523778e-05,64.03764642038013,57.1,High,19.2,False,Low
SUP075,Soylu Bilir Otomotiv Tic.,Otomotiv Yan Sanayi,Tekirdağ,Micro,2023.0,5.0,1049915474,7517521.96,2307740.06,28,0.0,51.45,55.52,45.63,54.06,4437,560.0,2021-06-06,,90.0,False,0.12,0.48,False,True,False,True,2025-Q3,True,0.0,0.08441622888597367,0.0009686584383691647,0.12621140410187062,False,0.0,40.98481448401316,0.004500077564391431,34.1168071053092,15.4,Low,20.9,False,Low
SUP084,Akar Ambalaj Tic.,Ambalaj,Denizli,Micro,2009.0,1.0,4317393637,8379359.71,640403.07,15,2.0,113.27,97.0,110.06,118.76,852,93.0,2020-12-03,2025-02-05,,False,0.19,0.24,False,True,True,False,2025-Q3,True,0.13333333333333333,0.08418957690283892,0.0002688049007187659,0.10915492957746478,False,15.308641975308642,40.871101132969365,0.00033364133382060633,29.374327039879894,20.0,Low,19.8,False,Low
SUP017,Durmuş Makine San. Tic. Ltd. Şti.,Makine İmalat,Kocaeli,Medium,1990.0,171.0,2769367632,563906808.92,56344323.1,61,8.0,133.67,162.41,129.82,149.94,92670,16441.0,2023-02-18,2024-11-10,45.0,False,0.08,0.4,False,True,False,True,2025-Q3,True,0.13114754098360656,0.10473346100985247,0.023650152359453194,0.17741448149347147,False,15.057680631451124,51.17815370296604,2.690858531031666,48.35360460240273,26.0,Medium,15.0,False,Low
SUP001,Korutürk Tekstil San. Tic. Ltd. Şti.,Tekstil,Manisa,Medium,1976.0,193.0,4863794023,225584135.67,5719820.21,136,29.0,293.83,293.43,318.52,285.19,48055,5490.0,2018-08-02,2024-09-29,90.0,True,0.04,0.25,False,,,False,2025-Q3,True,0.21323529411764705,0.04840648851342642,0.0024008562352429708,0.1142440953074602,False,24.482570806100217,22.918401866105775,0.027716515574558776,30.78934788663427,18.9,Low,6.9,False,Low
SUP076,İhsanoğlu Nakliyat Ltd. Şti.,Lojistik,Sakarya,Micro,2012.0,7.0,9516122752,1570144.23,148369.83,20,5.0,44.12,35.4,36.11,41.78,2558,280.0,2018-12-11,2026-03-25,45.0,True,0.13,0.48,False,True,True,True,2025-Q3,True,0.25,0.10856512533188965,6.227724271029832e-05,0.10946051602814699,False,28.703703703703702,53.10053436828216,4.684272103662947e-06,29.4592940504161,27.7,Medium,21.8,False,Low
SUP009,Bilge Yılmaz Konfeksiyon Tic.,Tekstil,Şanlıurfa,Small,2014.0,28.0,7872343098,24967999.95,3389627.28,16,2.0,351.27,343.15,369.5,385.38,12139,1611.0,2021-06-04,2026-05-31,30.0,False,0.33,0.15,False,True,True,True,2025-Q3,True,0.125,0.05219419116559418,0.0014227733550278272,0.1327127440481094,False,14.351851851851851,24.81872656381379,0.009724628913114465,35.924476975744554,16.6,Low,29.5,False,Medium
SUP035,Eraslan Yaman Kauçuk Tic.,Plastik ve Kauçuk,Van,Micro,2015.0,9.0,1913431616,9707434.49,1339833.52,8,0.0,101.22,98.53,118.32,105.18,816,56.0,2024-07-01,,30.0,False,0.14,0.53,False,True,False,True,2025-Q3,True,0.0,0.08292281748335922,0.0005623861489659546,0.06862745098039216,False,0.0,40.2355564685766,0.0015076043251217386,18.105834299852496,12.8,Low,24.2,False,Low
SUP037,Zengin Grup A.Ş.,Mobilya,Ankara,Large,1994.0,1459.0,1640909745,5832194587.22,234945359.96,280,4.0,5155.68,5474.36,4924.29,5256.51,776393,93847.0,2021-02-28,2026-04-13,45.0,True,0.02,0.1,False,True,False,True,2025-Q3,True,0.014285714285714285,0.04388869559707541,0.09861674173170738,0.1208756390127165,False,1.64021164021164,20.651784275847298,46.78712989066792,32.63322035747811,22.3,Low,0.6,False,Low
SUP057,Karadeniz Sezgin Çelik Grup A.Ş.,Metal ve Çelik,Kocaeli,Large,1978.0,2770.0,1104328985,1693581870.75,95937865.74,213,7.0,1731.21,1613.62,1747.43,1870.92,110965,9686.0,2022-11-13,2026-07-24,90.0,True,0.03,0.3,False,True,True,True,2025-Q3,True,0.03286384976525822,0.06046925349022026,0.04026927677815628,0.08728878475194882,True,3.7732568249000176,28.970400217911262,7.801392299158952,23.294538640793252,14.0,Low,7.5,False,Low
SUP023,Şener Karadeniz Kauçuk Ltd. Şti.,Plastik ve Kauçuk,Aydın,Small,2016.0,16.0,7572628493,98545991.64,20107103.24,51,7.0,68.96,68.84,63.09,63.49,15366,1764.0,2021-06-03,,90.0,False,0.22,0.81,True,False,True,True,2025-Q3,True,0.13725490196078433,0.04907207773616232,0.008439821954898149,0.11479890667707926,True,15.758896151053015,23.252334002454816,0.3426684297308549,30.94361082395623,16.1,Low,79.8,False,High
SUP049,Yılmaz Demir Çelik San. ve Tic. A.Ş.,Metal ve Çelik,Tekirdağ,Medium,1976.0,133.0,3975161398,138072035.41,1916928.95,49,12.0,873.94,969.52,1093.53,984.52,67691,4901.0,2019-05-20,2025-08-28,90.0,,0.28,0.1,False,True,False,True,2025-Q3,False,0.24489795918367346,0.09173991534893516,0.0008046180916804134,0.07240253504897254,False,28.117913832199548,44.65917425876222,0.003100643697018564,19.155480339832486,23.9,Low,23.5,False,Low
SUP044,Ertaş Plastik Ltd. Şti.,Plastik ve Kauçuk,İstanbul,Small,2011.0,31.0,8661565458,44281395.89,6520312.12,44,5.0,308.93,341.76,312.8,308.8,9527,243.0,2023-03-09,2025-12-16,45.0,False,0.21,0.35,False,True,False,True,2025-Q3,True,0.11363636363636363,0.049989640485115165,0.002736857354653166,0.02550645533746195,False,13.047138047138047,23.712683537161304,0.03602144315765106,6.1162251959638985,11.4,Low,24.9,False,Low
SUP002,Bilgin Yaman Çelik Ltd. Şti.,Metal ve Çelik,Çorum,Micro,2020.0,6.0,4103413163,3910304.11,579872.39,8,4.0,,81.24,73.21,79.37,866,74.0,2021-05-15,2025-03-19,60.0,,0.15,0.39,False,False,False,False,2025-Q3,True,0.5,0.05390883289777449,0.00024339755308091122,0.08545034642032333,True,57.407407407407405,25.678977837634946,0.0002710338543133778,22.783368696102784,29.9,Medium,20.9,False,Low
SUP046,Gül Demir Taşımacılık Ltd. Şti.,Lojistik,Eskişehir,Micro,2022.0,5.0,1244540220,5953950.04,1752042.78,16,3.0,175.49,,180.74,189.72,958,34.0,2016-11-20,2026-02-20,90.0,False,0.14,0.18,False,True,False,True,2025-Q3,False,0.1875,0.03954216558823798,0.0007354082258427191,0.03549060542797495,True,21.52777777777778,18.471090836145645,0.0025878751412026064,8.892275587078439,13.5,Low,13.6,False,Low
SUP031,Aslan Yapı Tic.,İnşaat Malzemeleri,Kocaeli,Small,2005.0,17.0,7808760384,87195978.5,9938127.09,34,3.0,318.11,265.96,225.59,243.51,5980,1001.0,2022-01-22,,60.0,,0.3,0.29,False,True,False,True,2025-Q3,True,0.08823529411764706,0.15231582535170776,0.004171462303823634,0.1673913043478261,True,10.130718954248366,75.05065649365338,0.08370075570525787,45.56670290489935,29.2,Medium,31.1,False,Medium
SUP080,Seven Ertaş Karton Tic.,Ambalaj,Manisa,Micro,2012.0,2.0,9251286820,7805234.59,2313662.86,6,2.0,82.23,113.39,106.07,95.76,2828,284.0,2022-09-20,2025-08-05,45.0,False,0.25,0.29,False,True,False,False,2025-Q3,True,0.3333333333333333,0.13605386577481407,0.0009711444940121789,0.10042432814710042,False,38.2716049382716,66.89188421003335,0.004523277869254117,26.946820512463216,34.2,High,26.7,False,Medium
